phi,back_left,phi,back_right,phi,front_left,phi,front_right,
0.257143,149.991,0.257143,162.64,0.257143,136.318,0.257143,0
0.257857,154.712,0.257857,168.096,0.257857,141.746,0.257857,0
0.258571,159.481,0.258571,173.507,0.258571,147.168,0.258571,0
0.259286,164.298,0.259286,178.865,0.259286,152.572,0.259286,0
0.26,169.168,0.26,184.17,0.26,157.941,0.26,0
0.260714,174.084,0.260714,189.406,0.260714,163.273,0.260714,0
0.261429,179.047,0.261429,194.573,0.261429,168.557,0.261429,0
0.262143,184.053,0.262143,199.658,0.262143,173.779,0.262143,0
0.262857,189.102,0.262857,204.652,0.262857,178.938,0.262857,0
0.263571,194.19,0.263571,209.551,0.263571,184.022,0.263571,0
0.264286,199.317,0.264286,214.347,0.264286,189.024,0.264286,0
0.265,204.474,0.265,219.046,0.265,193.949,0.265,0
0.265714,209.661,0.265714,223.635,0.265714,198.774,0.265714,0
0.266429,214.876,0.266429,228.104,0.266429,203.492,0.266429,0
0.267143,220.119,0.267143,232.445,0.267143,208.099,0.267143,0
0.267857,225.384,0.267857,236.653,0.267857,212.456,0.267857,0
0.268571,230.762,0.268571,240.817,0.268571,216.501,0.268571,0
0.269286,236.231,0.269286,244.916,0.269286,220.345,0.269286,0
0.27,241.744,0.27,248.904,0.27,224.004,0.27,0
0.270714,247.276,0.270714,252.76,0.270714,227.508,0.270714,0
0.271429,252.806,0.271429,256.465,0.271429,230.871,0.271429,0
0.272143,258.316,0.272143,260.002,0.272143,234.1,0.272143,0
0.272857,263.792,0.272857,263.359,0.272857,237.197,0.272857,0
0.273571,269.229,0.273571,266.529,0.273571,240.162,0.273571,0
0.274286,274.15,0.274286,270.239,0.274286,242.99,0.274286,0
0.275,279.425,0.275,273.078,0.275,246.311,0.275,0
0.275714,284.16,0.275714,276.481,0.275714,0,0.275714,252.276
0.276429,284.6,0.276429,285.778,0.276429,255.065,0.276429,0
0.277143,284.456,0.277143,294.309,0.277143,255.649,0.277143,0
0.277857,289.8,0.277857,295.418,0.277857,0,0.277857,254.852
0.278571,293.833,0.278571,298.155,0.278571,261.202,0.278571,0
0.279286,297.787,0.279286,300.568,0.279286,260.473,0.279286,0
